time_value,geo_value,value,activity_level,region_value,national_value
2024-06-29,ms,1.1062277355573222,2.0,1.237849887707457,1.4704363218180896
2023-12-16,ms,9.95423815136966,6.0,8.155772149863358,7.43642340903787
2024-01-27,ms,8.036217221482339,6.0,9.186955044731464,8.889693183205093
2024-06-22,ms,3.6411067363132155,4.0,1.293302248828831,1.372765530573848
2024-04-06,ms,3.847460423900322,4.0,3.6585522731885725,4.3737211924495565
2024-02-10,ms,7.951325407714389,6.0,6.49045470571633,7.639733091854434
2024-06-08,ms,,,1.4071739807970223,1.728889210463115
2023-11-18,ms,5.469854645830389,5.0,2.6748246869068377,1.9337653341523473
2024-08-24,ms,1.4379435351940657,2.0,1.415211276572938,1.3692773565268315
2024-09-28,ms,2.324007855548724,3.0,1.4747261750806235,1.371334589038172
2024-04-20,ms,6.9010397539028325,5.0,2.2816396437724014,3.1983654935058623
2024-09-21,ms,1.7137877839923363,3.0,1.3155942987790712,1.2080925718451165
2023-11-25,ms,2.6296583633679695,3.0,3.3149452654775,2.1818864637961437
2023-12-30,ms,20.369525730597243,9.0,16.576008605910516,15.052858636599094
2024-06-15,ms,2.0296339698122616,3.0,1.3740583794989873,1.613460594335774
2024-10-19,ms,1.4052735579181124,2.0,1.398834379647548,1.2898643548143558
2024-10-12,ms,1.5476072284748708,2.0,1.3173131717242157,1.1764454223026086
2024-07-20,ms,1.0578779050741087,2.0,1.2382087868652714,1.4996599326436786
2024-03-30,ms,4.524789551350062,5.0,3.683598389232669,3.5527952363573236
2024-02-17,ms,3.6401908620707104,4.0,7.157877064133489,7.329559385152467
2024-07-27,ms,1.1354522379152239,2.0,1.5545390506223775,1.4564584857037832
2024-02-24,ms,5.573565047209574,5.0,6.182572256952565,7.036086485527335
2024-05-25,ms,,,1.700277892025701,1.880306294247108
2024-01-06,ms,12.707153875682334,7.0,13.943107117999087,12.541679065590756
2024-01-13,ms,13.156700747103699,7.0,11.889069463754325,11.043242875311522
2024-08-17,ms,1.942978129128849,3.0,1.4104872449774586,1.299490275477278
2024-09-07,ms,1.4637841381166588,2.0,1.4447803422669132,1.2637017554747572
2024-06-01,ms,,,1.4853299849557464,1.9186753079988232
2024-01-20,ms,8.51133594938878,6.0,9.63396883627489,8.963190797712715
2023-12-02,ms,6.07441812710623,5.0,4.2088042106725885,4.351337352381651
2024-05-11,ms,15.945888035261063,8.0,2.0144377897662062,2.855700300645851
2024-08-10,ms,1.2580616687653317,2.0,1.3334050099288508,1.4050506018330264
2024-07-06,ms,1.449844167028468,2.0,1.3088643910101598,1.3493161204339281
2024-09-14,ms,2.598563848687104,3.0,1.26602868644515,1.2388566762367494
2024-03-09,ms,,,4.706543111444064,5.347784974320218
2024-08-31,ms,1.6446959228684703,3.0,1.3865497644845486,1.3212852432489939
2023-12-23,ms,12.524092886250967,7.0,10.52804531515826,9.987308810716254
2024-03-16,ms,,,3.710148156671548,4.044689780395984
2024-08-03,ms,1.9537994825528051,3.0,1.3289084670187394,1.3321149867764794
2024-04-27,ms,4.568400743340303,5.0,2.27414767568533,2.4617600583676813
2024-02-03,ms,8.242102952090853,6.0,8.70567533821067,8.712181258542067
2024-10-05,ms,1.434631604653148,2.0,1.5412209891737858,1.3739216040782032
2024-07-13,ms,1.9202718636508747,3.0,1.2638409048196273,1.4196861271020738
2024-03-23,ms,3.2414476011610796,4.0,2.950103255020136,3.299684987322135
2024-04-13,ms,8.710470846975324,6.0,2.871141009504599,3.366999257903192
2024-05-18,ms,,,1.7402438072958892,2.3725930397402424
2024-03-02,ms,4.562455071134693,5.0,5.8965985580970415,6.503885531792079
2023-12-09,ms,10.411315442927421,6.0,4.6545920048536695,5.35430081681578
2024-05-04,ms,9.65939689760784,6.0,2.006739300174484,2.6382211630474357
2024-06-29,mo,1.0,2.0,1.6739842710378876,1.4704363218180896
2024-06-22,mo,1.0,2.0,1.3590206113890684,1.372765530573848
2024-04-06,mo,3.145154944171132,4.0,5.469303753991608,4.3737211924495565
2024-06-08,mo,1.0,2.0,1.950781340805432,1.728889210463115
2024-08-24,mo,1.0,2.0,1.450041327524695,1.3692773565268315
2024-09-28,mo,1.0,2.0,1.3333638806775134,1.371334589038172
2024-04-20,mo,1.0,2.0,3.763876048045649,3.1983654935058623
2024-09-21,mo,1.0,2.0,1.1160523099169286,1.2080925718451165
2024-06-15,mo,1.0,2.0,1.6831209200755821,1.613460594335774
2024-10-19,mo,1.0,2.0,1.218354054451679,1.2898643548143558
2024-07-20,mo,1.0,2.0,1.8579484475168133,1.4996599326436786
2024-10-12,mo,1.0,2.0,1.1378859465053202,1.1764454223026086
2024-03-30,mo,1.0,2.0,3.663796184392481,3.5527952363573236
2024-07-27,mo,1.0,2.0,1.5056971852199397,1.4564584857037832
2024-05-25,mo,1.0,2.0,1.9510002890434017,1.880306294247108
2024-08-17,mo,1.0,2.0,1.2810223640527296,1.299490275477278
2024-06-01,mo,1.0,2.0,2.098469853036446,1.9186753079988232
2024-09-07,mo,1.0,2.0,1.2119914982381632,1.2637017554747572
2024-05-11,mo,1.0,2.0,2.95725627858495,2.855700300645851
2024-08-10,mo,1.0,2.0,1.5494634430743845,1.4050506018330264
2024-07-06,mo,1.0,2.0,1.6122361816264557,1.3493161204339281
2024-09-14,mo,1.0,2.0,1.1819790157366747,1.2388566762367494
2024-03-09,mo,8.7564844657782,6.0,5.639297402694262,5.347784974320218
2024-08-31,mo,1.0,2.0,1.3503957463539922,1.3212852432489939
2024-03-16,mo,37.68861265404439,10.0,4.042344966967583,4.044689780395984
2024-08-03,mo,1.0,2.0,1.397134062715557,1.3321149867764794
2024-04-27,mo,1.0,2.0,2.4101444000717245,2.4617600583676813
2024-07-13,mo,1.0,2.0,1.6701013926928379,1.4196861271020738
2024-10-05,mo,1.0,2.0,1.4096072269242632,1.3739216040782032
2024-03-23,mo,15.586669553844777,7.0,3.327508997710023,3.299684987322135
2024-04-13,mo,3.522915657363821,4.0,3.792524061064544,3.366999257903192
2024-05-18,mo,1.0,2.0,2.508007688234727,2.3725930397402424
2024-03-02,mo,141.89902557193147,10.0,8.290225016151089,6.503885531792079
2024-05-04,mo,1.0,2.0,2.7888073999853034,2.6382211630474357
2024-06-29,ne,1.3214723894505127,2.0,1.6739842710378876,1.4704363218180896
2023-12-16,ne,8.055756744335369,6.0,4.141504254577688,7.43642340903787
2023-08-12,ne,2.846991924002982,4.0,1.2806024128957092,1.456837989167276
2024-06-22,ne,1.344728497192219,2.0,1.3590206113890684,1.372765530573848
2024-01-27,ne,4.369627928580811,4.0,7.105286958447164,8.889693183205093
2023-09-02,ne,1.1847361654432045,2.0,1.1661986661670956,1.345114177247681
2024-04-06,ne,1.7853921865203966,3.0,5.469303753991608,4.3737211924495565
2024-02-10,ne,1.0928267441315125,2.0,7.579520598836994,7.639733091854434
2024-06-08,ne,1.3141710251169263,2.0,1.950781340805432,1.728889210463115
2023-11-18,ne,1.0208388735844758,2.0,1.2614324408497932,1.9337653341523473
2023-10-28,ne,1.5683636552388336,2.0,1.274138119448743,1.4636725470882075
2024-08-24,ne,1.315413400083398,2.0,1.450041327524695,1.3692773565268315
2024-09-28,ne,1.1355482167839268,2.0,1.3333638806775134,1.371334589038172
2024-04-20,ne,2.9650687678137997,4.0,3.763876048045649,3.1983654935058623
2023-09-09,ne,1.0959229882488417,2.0,1.112967549352795,1.399992202202848
2024-09-21,ne,1.2051334759024974,2.0,1.1160523099169286,1.2080925718451165
2023-11-25,ne,1.088253286893346,2.0,1.2802390268725117,2.1818864637961437
2023-12-30,ne,7.579212419379449,6.0,10.253627753951648,15.052858636599094
2024-06-15,ne,1.3830737227268928,2.0,1.6831209200755821,1.613460594335774
2024-10-19,ne,1.1849119622680224,2.0,1.218354054451679,1.2898643548143558
2023-10-14,ne,1.1483298198908616,2.0,1.1036393505169444,1.3805268406369877
2024-07-20,ne,1.3662250697224558,2.0,1.8579484475168133,1.4996599326436786
2024-10-12,ne,1.1378859465053202,2.0,1.1378859465053202,1.1764454223026086
2024-03-30,ne,2.705452006742827,4.0,3.663796184392481,3.5527952363573236
2024-02-17,ne,2.2525767460030384,3.0,7.997385551617842,7.329559385152467
2024-07-27,ne,1.2760774251475986,2.0,1.5056971852199397,1.4564584857037832
2024-02-24,ne,6.00120446075446,5.0,8.69416891901492,7.036086485527335
2024-05-25,ne,1.4487631103858727,2.0,1.9510002890434017,1.880306294247108
2023-09-23,ne,1.1879381808117264,2.0,1.2807364457974537,1.6133003529952614
2024-01-06,ne,3.359783923062225,4.0,5.377937514562525,12.541679065590756
2024-01-13,ne,6.706268981389089,5.0,9.014351510370917,11.043242875311522
2023-10-07,ne,1.1168838254539206,2.0,1.106064461199076,1.3580279338231172
2023-11-04,ne,1.143100599925122,2.0,1.617486437099511,1.8342216409705192
2023-09-30,ne,1.0843416496010008,2.0,1.2875914215395792,1.5405270662102808
2024-08-17,ne,1.2417120481290929,2.0,1.2810223640527296,1.299490275477278
2024-09-07,ne,1.1616421769808418,2.0,1.2119914982381632,1.2637017554747572
2024-06-01,ne,1.4153062176558948,2.0,2.098469853036446,1.9186753079988232
2024-01-20,ne,9.425414958446266,6.0,6.517843716987752,8.963190797712715
2023-12-02,ne,1.172666548105214,2.0,2.152758981651458,4.351337352381651
2023-08-05,ne,1.2005994484631806,2.0,1.2293880321472432,1.3257715684745486
2024-05-11,ne,3.0015667194147957,4.0,2.95725627858495,2.855700300645851
2024-07-06,ne,1.5042563786518195,2.0,1.6122361816264557,1.3493161204339281
2024-08-10,ne,1.2336736773382992,2.0,1.5494634430743845,1.4050506018330264
2023-09-16,ne,1.120416888381738,2.0,1.2847900001356798,1.545762350512689
2024-09-14,ne,1.225755928742546,2.0,1.1819790157366747,1.2388566762367494
2024-03-09,ne,5.32740929146831,5.0,5.639297402694262,5.347784974320218
2024-08-31,ne,1.2034580659525775,2.0,1.3503957463539922,1.3212852432489939
2023-12-23,ne,3.4420134793469463,4.0,5.926422470070161,9.987308810716254
2023-08-26,ne,1.134442269040502,2.0,1.2314984697390767,1.359311098166365
2023-11-11,ne,1.083840383731641,2.0,1.263762162033281,1.699282739577417
2024-03-16,ne,1.3068090687636178,2.0,4.042344966967583,4.044689780395984
2024-08-03,ne,1.1560902713730643,2.0,1.397134062715557,1.3321149867764794
2024-04-27,ne,1.0954347502172792,2.0,2.4101444000717245,2.4617600583676813
2024-02-03,ne,1.0643944948716673,2.0,8.619475869386777,8.712181258542067
2024-10-05,ne,1.1374544619735738,2.0,1.4096072269242632,1.3739216040782032
2024-07-13,ne,1.3000079621375629,2.0,1.6701013926928379,1.4196861271020738
2023-08-19,ne,1.4871182386541637,2.0,1.409022060651078,1.4807484866154388
2024-03-23,ne,3.851475917591613,4.0,3.327508997710023,3.299684987322135
2024-04-13,ne,4.0087090951281175,4.0,3.792524061064544,3.366999257903192
2024-05-18,ne,1.289515803688349,2.0,2.508007688234727,2.3725930397402424
2024-03-02,ne,6.840836287806963,5.0,8.290225016151089,6.503885531792079
2023-12-09,ne,8.92248922013145,6.0,3.0007495665735826,5.35430081681578
2023-10-21,ne,1.4785679885267056,2.0,1.4254336271289185,1.4860415813469907
2024-05-04,ne,2.7738894799206406,4.0,2.7888073999853034,2.6382211630474357
2023-05-06,nv,1.1660652624774612,2.0,1.3972817258301924,1.4428392895396756
2024-06-29,nv,5.9320486611108905,5.0,1.811518556268737,1.4704363218180896
2023-12-16,nv,14.891188654308117,7.0,13.567855480305639,7.43642340903787
2023-08-12,nv,1.1205129431914786,2.0,1.433511075435402,1.456837989167276
2023-05-13,nv,1.105003873956372,2.0,1.3206716393349844,1.4400862420953016
2024-01-27,nv,7.568027957298436,6.0,10.003542692069644,8.889693183205093
2024-06-22,nv,5.568055507267776,5.0,2.36160632609063,1.372765530573848
2023-09-02,nv,1.9802888426584662,3.0,1.5462967118618083,1.345114177247681
2023-07-22,nv,1.9584319445989935,3.0,1.385863287250583,1.41042084361778
2024-04-06,nv,4.861574752469954,5.0,3.0468951327727893,4.3737211924495565
2024-02-10,nv,4.905266112483674,5.0,7.835185403469467,7.639733091854434
2024-06-08,nv,3.8791727040427375,4.0,2.4870216172366355,1.728889210463115
2023-11-18,nv,8.51067299140484,6.0,4.816582510154438,1.9337653341523473
2023-10-28,nv,3.470862915934787,4.0,1.9815313950944284,1.4636725470882075
2023-07-08,nv,1.135015053813239,2.0,1.307545919921214,1.3199627808289685
2024-08-24,nv,1.144924007867735,2.0,1.239361932260525,1.3692773565268315
2024-09-28,nv,1.011095092282722,2.0,1.3781662536478987,1.371334589038172
2023-07-01,nv,1.6091292116718385,3.0,1.3141559815923873,1.3453891503511874
2024-04-20,nv,3.7002447891441816,4.0,3.5931695236882564,3.1983654935058623
2023-09-09,nv,1.5856101006259828,2.0,1.6974380442812709,1.399992202202848
2024-09-21,nv,1.3980235031188943,2.0,1.3699868749419966,1.2080925718451165
2023-11-25,nv,6.922694506957363,5.0,6.186819748011365,2.1818864637961437
2023-12-30,nv,18.58709408552766,8.0,18.881417841308117,15.052858636599094
2023-06-10,nv,2.271978964718475,3.0,1.352955304738959,1.2903321532996692
2023-07-15,nv,1.9629402035324617,3.0,1.4721913311321653,1.47614745069149
2024-06-15,nv,3.8806631426740887,4.0,2.3961011029188075,1.613460594335774
2024-10-19,nv,3.197553850644738,4.0,1.3752424760274586,1.2898643548143558
2023-10-14,nv,6.57557746178545,5.0,1.6760911768189335,1.3805268406369877
2024-07-20,nv,1.5780678443765108,2.0,1.5780678443765108,1.4996599326436786
2024-10-12,nv,1.8592826271600558,3.0,1.1580146658478532,1.1764454223026086
2024-03-30,nv,4.189541325387476,4.0,2.5741573224581233,3.5527952363573236
2024-02-17,nv,7.377226985434859,5.0,5.199268709713329,7.329559385152467
2024-07-27,nv,2.2542804846067126,3.0,1.6364294225089044,1.4564584857037832
2023-04-01,nv,1.396153869380388,2.0,1.600089027719064,1.6293185180403988
2024-02-24,nv,5.029357991187409,5.0,5.20283850304737,7.036086485527335
2024-05-25,nv,2.8079841714434695,4.0,2.4677552665185747,1.880306294247108
2023-09-23,nv,1.2556054677125272,2.0,1.817604698030697,1.6133003529952614
2024-01-06,nv,25.757875094987316,9.0,17.698657466950085,12.541679065590756
2024-01-13,nv,18.355078079242492,8.0,11.449987920973989,11.043242875311522
2023-10-07,nv,6.732934054010354,5.0,1.41987264192274,1.3580279338231172
2023-04-22,nv,0.9844332483457122,1.0,1.2989284994803012,1.376843519035452
2023-05-20,nv,1.2338760097644008,2.0,1.34733735923474,1.4323665138819244
2023-11-04,nv,5.3164503292242005,5.0,2.8058139664607387,1.8342216409705192
2023-06-24,nv,1.1023612681829935,2.0,1.4498328189506378,1.3615571816181404
2023-09-30,nv,2.014022109031258,3.0,1.5073486054936933,1.5405270662102808
2024-08-17,nv,1.728528771555419,3.0,1.39467691910792,1.299490275477278
2024-06-01,nv,4.290403875923404,4.0,3.1008126346815215,1.9186753079988232
2024-09-07,nv,0.8137883523364711,1.0,1.2813254454279286,1.2637017554747572
2024-01-20,nv,9.969960097668814,6.0,10.559524992286574,8.963190797712715
2023-06-17,nv,1.9838922025579133,3.0,1.4332944926403188,1.3557491431179105
2023-04-29,nv,0.8968162227316228,1.0,1.3177474180437903,1.3675909249107159
2023-12-02,nv,16.122190834288364,8.0,8.138568370389793,4.351337352381651
2023-04-15,nv,1.8798038046342922,3.0,1.6237504847127395,1.6337640667242943
2023-08-05,nv,1.159933105599252,2.0,1.3622536817409185,1.3257715684745486
2023-04-08,nv,1.8196532758084893,3.0,1.6420678470525767,1.6901722681493272
2024-05-11,nv,7.254487426492145,5.0,3.934915380230701,2.855700300645851
2023-05-27,nv,1.1833903769069625,2.0,1.366310804217798,1.3664400937876373
2024-08-10,nv,2.840532243282758,4.0,1.4663889599629192,1.4050506018330264
2024-07-06,nv,2.291043909797305,3.0,1.380646928315906,1.3493161204339281
2023-09-16,nv,1.2072628142235986,2.0,1.6722189755285743,1.545762350512689
2024-09-14,nv,1.3637856884294686,2.0,1.4699133073585484,1.2388566762367494
2024-03-09,nv,5.351679086361813,5.0,4.648988349884784,5.347784974320218
2023-06-03,nv,1.8792617895433434,3.0,1.3062930087645455,1.3153472655870944
2024-08-31,nv,2.249990135498911,3.0,1.2211148724365646,1.3212852432489939
2023-12-23,nv,16.94325045666401,8.0,16.228783901689752,9.987308810716254
2023-08-26,nv,1.1630991154267758,2.0,1.526317099866651,1.359311098166365
2023-07-29,nv,1.3034277416677817,2.0,1.3443511600367903,1.3198223804807878
2023-11-11,nv,5.816795421314618,5.0,3.632250635146942,1.699282739577417
2024-03-16,nv,3.3747982372536045,4.0,3.7373792381075193,4.044689780395984
2024-08-03,nv,0.9214829032608135,1.0,1.4732809945458065,1.3321149867764794
2024-04-27,nv,6.14971261062802,5.0,3.0234110263732057,2.4617600583676813
2024-02-03,nv,5.780154379008964,5.0,8.107172526742554,8.712181258542067
2023-08-19,nv,1.4488499692947763,2.0,1.4162642849922746,1.4807484866154388
2024-10-05,nv,0.8444986104904597,1.0,1.1761867908781707,1.3739216040782032
2024-07-13,nv,4.3710898666419755,4.0,1.5939334774636902,1.4196861271020738
2024-03-23,nv,6.899311381300447,5.0,3.207420019916191,3.299684987322135
2024-04-13,nv,9.792194901640103,6.0,3.2933726510957153,3.366999257903192
2024-05-18,nv,6.937978848288083,5.0,3.9149095828853335,2.3725930397402424
2024-03-02,nv,4.419572756841853,4.0,3.90462149806914,6.503885531792079
2023-12-09,nv,10.08871272458901,6.0,10.053410319861317,5.35430081681578
2023-10-21,nv,6.097154534766695,5.0,1.6192090245883186,1.4860415813469907
2024-05-04,nv,4.930206104341481,5.0,3.69218009656675,2.6382211630474357
2023-05-06,nh,1.164404448333074,2.0,1.426571332700401,1.4428392895396756
2023-01-14,nh,7.847274226592637,6.0,7.847274226592637,4.904806969932883
2024-06-29,nh,1.3617236816793894,2.0,1.1733857600461128,1.4704363218180896
2022-11-19,nh,5.21971599727466,5.0,7.728396534454781,12.228303477268934
2023-12-16,nh,9.650038377218156,6.0,10.295140079122467,7.43642340903787
2022-12-24,nh,22.149234299284768,9.0,18.373052025674816,17.419358383859745
2023-08-12,nh,1.4173071805995268,2.0,1.670541538805191,1.456837989167276
2023-05-13,nh,1.2537575015198754,2.0,1.479766915368659,1.4400862420953016
2024-01-27,nh,4.2651087361503315,4.0,10.031239662972713,8.889693183205093
2024-06-22,nh,1.334659189774099,2.0,1.0884138249061373,1.372765530573848
2022-11-12,nh,5.18039916460897,5.0,7.158889374799702,8.097128739553996
2022-12-03,nh,16.963038216718118,8.0,16.963038216718118,23.643208719864063
2023-09-02,nh,1.2487787609922745,2.0,1.254575788833042,1.345114177247681
2023-07-22,nh,1.4709081875679855,2.0,1.4150471640207314,1.41042084361778
2024-04-06,nh,7.389757991345878,5.0,5.111699329421866,4.3737211924495565
2024-02-10,nh,5.454391765891989,5.0,9.475565125755107,7.639733091854434
2024-06-08,nh,1.3294293429967734,2.0,1.1400689709039649,1.728889210463115
2023-11-18,nh,3.4113986441487416,4.0,2.351292533546871,1.9337653341523473
2023-10-28,nh,1.5366150514588317,2.0,1.2842615293799609,1.4636725470882075
2023-07-08,nh,1.2020127776833933,2.0,1.2693670698982165,1.3199627808289685
2022-10-22,nh,1.1622561515385808,2.0,2.3032258913043666,1.4671604288012663
2024-08-24,nh,1.3611261334494698,2.0,1.2215190650982257,1.3692773565268315
2024-09-28,nh,1.1964475357983395,2.0,1.2829732095130921,1.371334589038172
2023-07-01,nh,1.6112901676262261,3.0,1.3992406307995853,1.3453891503511874
2024-04-20,nh,6.872459679619361,5.0,3.135355567811261,3.1983654935058623
2023-09-09,nh,1.6131683379372248,3.0,1.4921476710682904,1.399992202202848
2024-09-21,nh,1.1168309045009408,2.0,1.0880707039603421,1.2080925718451165
2023-11-25,nh,10.621399461780712,6.0,2.5150961832516745,2.1818864637961437
2023-12-30,nh,20.247648488058125,9.0,19.21932936746665,15.052858636599094
2022-10-29,nh,2.994435768250358,4.0,4.525177647031489,3.3803622377520646
2023-06-10,nh,0.9011808281828454,1.0,1.3278646772044693,1.2903321532996692
2023-07-15,nh,1.436149552908405,2.0,1.7028837751433508,1.47614745069149
2024-06-15,nh,1.7254471895250636,3.0,1.2278967656899897,1.613460594335774
2024-10-19,nh,2.8055644499914143,4.0,1.0,1.2898643548143558
2023-10-14,nh,1.8689087280670007,3.0,1.5021427631333442,1.3805268406369877
2024-07-20,nh,1.1794259207383153,2.0,1.1115268590836593,1.4996599326436786
2024-10-12,nh,1.0152909255266178,2.0,1.0045735596333647,1.1764454223026086
2024-03-30,nh,9.301631617950902,6.0,4.483822276847592,3.5527952363573236
2024-02-17,nh,5.542277920554714,5.0,10.226414326457094,7.329559385152467
2024-07-27,nh,1.1344806596020036,2.0,1.1069950809782094,1.4564584857037832
2022-11-05,nh,1.8249569401344745,3.0,4.742490133278116,5.032461991911971
2023-01-07,nh,13.773587650600431,7.0,12.007312697173745,9.426540237930473
2023-04-01,nh,1.602669103843416,3.0,1.3734782217376689,1.6293185180403988
2024-02-24,nh,13.823216244561538,7.0,10.921686439681935,7.036086485527335
2024-05-25,nh,1.7512645526697141,3.0,1.451875991330281,1.880306294247108
2023-09-23,nh,1.4472734700551182,2.0,1.5383781317634542,1.6133003529952614
2023-02-04,nh,3.015268479971507,4.0,2.412703661958502,2.164066207929189
2024-01-06,nh,22.097966494054862,9.0,14.191360916065388,12.541679065590756
2024-01-13,nh,14.122584057211986,7.0,14.122584057211986,11.043242875311522
2023-10-07,nh,1.4965659877831377,2.0,1.5203878569500073,1.3580279338231172
2023-04-22,nh,1.5766611717846832,2.0,1.4950407924563833,1.376843519035452
2023-05-20,nh,1.218088706634495,2.0,1.3703443126251704,1.4323665138819244
2023-11-04,nh,1.4739881679669549,2.0,2.8821019451765655,1.8342216409705192
2023-06-24,nh,1.281726147262808,2.0,1.3644803273008135,1.3615571816181404
2022-10-15,nh,1.3599376869370632,2.0,1.4589065767153842,1.5328514886304672
2023-02-25,nh,1.2024663237277187,2.0,1.7660880171822995,1.6337508178618774
2023-09-30,nh,1.5125597345706896,2.0,1.4661985693905986,1.5405270662102808
2024-08-17,nh,1.1523648662573756,2.0,1.041824037832498,1.299490275477278
2024-06-01,nh,2.0852436983495943,3.0,1.291191409941779,1.9186753079988232
2024-09-07,nh,1.1309609051811078,2.0,1.0416949694197801,1.2637017554747572
2024-01-20,nh,7.3383792869513655,5.0,10.617335080050216,8.963190797712715
2023-06-17,nh,1.6664815051199096,3.0,1.2584746773908124,1.3557491431179105
2023-04-29,nh,1.22736308287196,2.0,1.226163800369604,1.3675909249107159
2023-04-15,nh,1.6299590100252601,3.0,1.478937251778777,1.6337640667242943
2023-12-02,nh,6.538912333822466,5.0,5.732936903442826,4.351337352381651
2022-11-26,nh,9.340941237764376,6.0,10.64278448112879,15.544459851057255
2023-03-11,nh,2.798866223431581,4.0,2.3993973213279434,1.7452642933827909
2022-12-10,nh,13.882085281592056,7.0,19.69876787615464,18.88474766963888
2023-08-05,nh,1.2697163427867588,2.0,1.2166037936072633,1.3257715684745486
2023-03-04,nh,1.394357863857224,2.0,1.7478115218819625,1.7864804377838208
2023-04-08,nh,1.4547685830903991,2.0,1.4547685830903991,1.6901722681493272
2023-03-18,nh,1.2395957604027088,2.0,2.0641977077717515,1.8597026909533771
2024-05-11,nh,3.0032114224070563,4.0,1.9165429689996438,2.855700300645851
2022-12-17,nh,18.884758555648567,8.0,18.184145138158406,18.856925037046327
2023-05-27,nh,1.2290737757755494,2.0,1.3181178597820942,1.3664400937876373
2024-07-06,nh,1.0,2.0,1.010597123420591,1.3493161204339281
2023-02-18,nh,1.4596963938758807,2.0,1.7326748118246371,1.8588259118008845
2024-08-10,nh,1.149773754599631,2.0,1.108645290270311,1.4050506018330264
2023-09-16,nh,2.0906208435865423,3.0,2.262222834671176,1.545762350512689
2024-09-14,nh,1.0613534373930285,2.0,1.0243865551117903,1.2388566762367494
2024-03-09,nh,5.823028713976587,5.0,7.488276070007981,5.347784974320218
2023-06-03,nh,1.4405210459738054,2.0,1.4273167276622734,1.3153472655870944
2024-08-31,nh,1.3202635733614823,2.0,1.1522477095390147,1.3212852432489939
2023-12-23,nh,10.709278915747017,6.0,12.67267336779842,9.987308810716254
2023-08-26,nh,1.253061399062457,2.0,1.262254621146083,1.359311098166365
2022-12-31,nh,23.43656394440608,9.0,18.13725203138497,14.423090887794473
2023-07-29,nh,1.4909712684257617,2.0,1.326645588278668,1.3198223804807878
2023-11-11,nh,1.873717639951316,3.0,1.8857083790116653,1.699282739577417
2024-03-16,nh,10.775846918484874,6.0,5.463545215267485,4.044689780395984
2024-08-03,nh,1.236417279196529,2.0,1.0507553190138357,1.3321149867764794
2024-04-27,nh,3.738762852886291,4.0,2.110330430616085,2.4617600583676813
2023-03-25,nh,1.31242336721438,2.0,1.8434903793446011,1.6945225163730795
2024-02-03,nh,6.926541062880635,5.0,9.302374464237676,8.712181258542067
2023-01-28,nh,5.304202526798576,5.0,5.300268010155543,2.407486346119722
2023-08-19,nh,1.3382201014296908,2.0,1.337316788180147,1.4807484866154388
2024-07-13,nh,1.1388638430417615,2.0,1.043404938150504,1.4196861271020738
2024-10-05,nh,1.0911817642920947,2.0,1.1129316117768107,1.3739216040782032
2024-03-23,nh,7.011761811617373,5.0,4.430274034109322,3.299684987322135
2024-04-13,nh,10.025012124220932,6.0,3.316911033081446,3.366999257903192
2024-05-18,nh,2.135492164492824,3.0,1.6536243508941637,2.3725930397402424
2024-03-02,nh,3.9025954995194496,4.0,9.71921201559196,6.503885531792079
2023-12-09,nh,12.790199470764028,7.0,6.521362809481766,5.35430081681578
2023-01-21,nh,7.561189964314906,6.0,6.302300750546708,3.2153632624583453
2023-10-21,nh,3.0489288370866343,4.0,1.5280395934308995,1.4860415813469907
2024-05-04,nh,2.97911573742387,4.0,2.030914190809341,2.6382211630474357
2023-02-11,nh,4.150247740318987,4.0,2.8741518321475006,1.814225854793038
2023-05-06,nj,1.6498811989368365,3.0,1.426571332700401,1.4428392895396756
2023-01-14,nj,4.924694475317738,5.0,7.847274226592637,4.904806969932883
2022-11-19,nj,12.836985538894714,7.0,7.728396534454781,12.228303477268934
2024-06-29,nj,1.0730445546104788,2.0,1.1733857600461128,1.4704363218180896
2023-12-16,nj,11.605463540513927,6.0,10.295140079122467,7.43642340903787
2022-12-24,nj,22.18697607995378,9.0,18.373052025674816,17.419358383859745
2023-08-12,nj,2.557180831873663,3.0,1.670541538805191,1.456837989167276
2023-05-13,nj,1.6910827659513599,3.0,1.479766915368659,1.4400862420953016
2022-08-13,nj,1.5678203179005623,2.0,1.3646444649981726,1.361119968695806
2024-01-27,nj,9.809963373570236,6.0,10.031239662972713,8.889693183205093
2024-06-22,nj,1.1446492053506194,2.0,1.0884138249061373,1.372765530573848
2022-11-12,nj,8.609519517654379,6.0,7.158889374799702,8.097128739553996
2022-12-03,nj,11.83218117265335,6.0,16.963038216718118,23.643208719864063
2023-09-02,nj,1.1876318087988362,2.0,1.254575788833042,1.345114177247681
2023-07-22,nj,1.3190966283161285,2.0,1.4150471640207314,1.41042084361778
2024-04-06,nj,4.32573789941447,4.0,5.111699329421866,4.3737211924495565
2022-09-10,nj,2.5277969665252122,3.0,2.5277969665252122,1.2631074452966842
2024-02-10,nj,9.479292261721994,6.0,9.475565125755107,7.639733091854434
2024-06-08,nj,1.1330524342861183,2.0,1.1400689709039649,1.728889210463115
2023-11-18,nj,1.6436702383242556,3.0,2.351292533546871,1.9337653341523473
2023-10-28,nj,1.2328296603960267,2.0,1.2842615293799609,1.4636725470882075
2023-07-08,nj,1.342266730558536,2.0,1.2693670698982165,1.3199627808289685
2024-08-24,nj,1.2325543597907904,2.0,1.2215190650982257,1.3692773565268315
