time_value,geo_value,state_med_conc,activity_level,region_value,national_value
2023-08-05,ma,4.155819355778217,6.0,2.712087163360411,3.2308816282951645
2024-03-16,ma,2.2091303716351107,4.0,1.6925591826859034,2.9234374035800426
2023-06-17,ma,0.469512449491767,1.0,1.0360355177778522,1.1576788075152558
2023-02-25,ma,2.799793482123702,4.0,5.5199120233202255,5.803014865706193
2024-09-28,ma,5.396662284009307,7.0,2.6764099581922314,3.95016400455367
2024-06-22,ma,4.337646510607905,6.0,1.807407957599009,3.0138146731451627
2023-04-22,ma,0.4663758151538448,1.0,1.093597039913477,2.1682622099554676
2022-10-01,ma,3.5872360477629766,5.0,6.408322126385128,3.7251455637545625
2024-09-21,ma,4.322971617939335,6.0,3.936694332777896,5.2812205813309445
2022-07-09,ma,3.2025551461864517,5.0,5.080298087161966,9.282657247267704
2023-01-21,ma,7.165164889626445,8.0,6.517932818492939,5.701226148947399
2024-08-03,ma,7.535859142762942,8.0,5.378725677485883,8.04561086713608
2024-05-11,ma,1.2608814434238869,2.0,1.2608814434238869,1.364568684953574
2024-07-13,ma,7.673750730682115,8.0,3.4638549270124224,5.4769371973983
2023-07-29,ma,3.3372134462646006,5.0,2.4804085713156496,2.6598715520056477
2024-01-27,ma,11.151874733947501,10.0,8.393805064078222,8.15791195288097
2022-07-23,ma,7.233228994645044,8.0,6.842072021401501,9.550351810618482
2024-07-06,ma,3.889946671446941,5.0,2.838075340546341,4.447756676424531
2022-09-24,ma,3.94238120453358,5.0,4.738402720899522,4.584053109698752
2023-08-26,ma,4.237993754640405,6.0,3.7784783215594437,4.928460463003365
2022-02-19,ma,0.8555679774269087,1.0,4.721872547244839,3.9109744745339867
2024-04-13,ma,1.7044962700472683,3.0,1.584164937420546,1.8050910700295058
2022-05-14,ma,15.928196816849217,10.0,5.775773654584254,5.777562843682242
2023-09-30,ma,6.053143568233944,8.0,6.862343516622047,5.027185691002783
2022-04-30,ma,8.720110654184698,9.0,9.198803989679016,3.911413791497076
2023-12-23,ma,19.320050205484545,10.0,10.805867981458796,11.338205199943935
2024-04-27,ma,1.3993383078003454,2.0,1.2204126561984834,1.3643779577860444
2022-04-16,ma,8.136558270476836,9.0,5.225776156167477,2.104660801346302
2024-10-05,ma,4.313216635376786,6.0,1.2854178961194844,2.8019903809311764
2023-01-07,ma,15.95239153243725,10.0,7.660540660757979,8.313777457681223
2023-11-11,ma,1.7356726476763342,3.0,3.6575188277720536,4.840767285642494
2024-05-25,ma,2.7893054209706882,4.0,1.3485067532115933,1.6679010492235298
2022-10-22,ma,2.984755970377904,4.0,4.221633156269317,3.457602115529286
2022-11-19,ma,3.060774036935134,5.0,3.947400956015529,4.598416422726083
2024-03-30,ma,2.0667703701038738,4.0,1.6965179031637887,2.36132726554885
2022-04-23,ma,7.535763711067896,8.0,7.544533584664063,3.148471298736332
2022-05-21,ma,14.351116846109353,10.0,7.281913030231275,6.680195048570809
2023-09-16,ma,8.762217502345859,9.0,6.289006217318851,5.579832672813993
2023-09-09,ma,5.765046947746983,7.0,5.777365024951527,6.235871739049877
2022-08-27,ma,2.2932755551289863,4.0,6.0257327577063675,6.522764971717187
2022-07-30,ma,3.0982008739441325,5.0,5.125393164811783,8.857882889406902
2023-04-01,ma,1.0192724617533042,2.0,1.7790814289363448,3.4547164790353753
2022-02-26,ma,0.6871759153301485,1.0,3.4244122053087143,2.5816523960291224
2024-06-08,ma,2.9814106259253244,4.0,1.3134884018481452,2.182508301295843
2022-05-07,ma,9.854678251845115,9.0,9.017534274787259,4.942884814630867
2022-06-25,ma,3.918357124417425,5.0,3.2198094428833093,7.2177121781219675
2022-09-17,ma,2.8548531367420518,4.0,6.6480713756678105,5.142476786077141
2022-12-24,ma,13.16942019855076,10.0,8.496145106537032,9.45640959772539
2023-09-23,ma,6.161303844433225,8.0,5.981587755354234,5.33174110167687
2024-08-31,ma,9.062858844354373,9.0,5.667882474607778,7.7763183226701
2022-08-20,ma,1.9251436998112126,3.0,5.8834208234251255,6.789899266237361
2023-02-18,ma,3.0195647420995066,5.0,5.448054849408595,6.261954680964408
2023-05-13,ma,0.45824290473218726,1.0,1.241097103907209,1.9579629589720895
2024-08-17,ma,6.088603836824465,8.0,6.557914637308539,7.937802818965551
2023-07-15,ma,1.8891926748128571,3.0,1.8035404577428613,1.8397547308941802
2022-11-05,ma,1.9196899313111389,3.0,4.1150880275507244,4.067804421843559
2023-03-11,ma,1.7672581032354047,3.0,2.601963094126792,4.470721532688801
2023-06-10,ma,0.5207038008578093,1.0,1.0,1.138646516176122
2023-09-02,ma,5.41459768644666,7.0,4.404553096071979,5.6599519309712445
2022-03-12,ma,0.8693612992195225,1.0,1.5996897797846095,1.4736183011626238
2023-06-24,ma,0.4396955350735997,1.0,1.0405487574002878,1.2023278232892203
2024-03-09,ma,2.8339897680607624,4.0,2.279371892832998,4.062828323893268
2023-03-18,ma,2.18863360965098,4.0,3.446359167935302,4.710454071720841
2024-10-12,ma,1.725332178528301,3.0,1.683947478474061,2.272767575115438
2022-01-01,ma,42.29192733502008,10.0,20.45275657827159,16.817132702270086
2022-10-08,ma,3.719592458508593,5.0,5.030425041447499,3.473413204288853
2024-07-27,ma,6.309360170380405,8.0,4.257951329359804,6.661786776175179
2024-09-07,ma,11.568999686890471,10.0,4.612935214315445,7.375129653235615
2024-06-29,ma,4.685352101468149,7.0,2.6601998116038725,3.827272520071471
2022-06-04,ma,8.357931761894443,9.0,4.419682899139588,7.22381681214419
2023-02-11,ma,3.916713002900281,5.0,4.750881194095492,6.074211610610641
2023-08-12,ma,3.0231297967159976,5.0,3.3132532324388317,3.9146487284278892
2023-11-25,ma,2.9399103991806226,4.0,5.897046049322929,5.9461344923293
2024-06-01,ma,2.7526456577817076,4.0,1.2868470267773366,1.9196465267735272
2023-05-06,mi,2.6459704471891756,4.0,2.2997226249116185,2.049387369309628
2022-04-23,mi,3.340535310205258,5.0,2.8924494020579017,3.148471298736332
2023-02-18,mi,5.873687250442063,7.0,6.927079409044913,6.261954680964408
2023-10-07,mi,3.2653563445926723,5.0,3.882982037376647,4.470744999084346
2024-08-24,mi,2.6093106518058873,4.0,8.20995778922021,8.198974340813665
2024-08-31,mi,2.8140333454181246,4.0,8.452911047588792,7.7763183226701
2022-12-10,mi,5.9780914321072816,7.0,9.547551335509699,8.437218754250006
2023-09-02,mi,3.696511567794765,5.0,5.056056037119971,5.6599519309712445
2024-01-13,mi,7.990212609137856,8.0,11.066461228798754,10.151105972389214
2024-03-23,mi,2.14398999977987,4.0,2.7045931694333283,2.518054484127927
2024-09-28,mi,1.6704298303934544,3.0,4.221087145054791,3.95016400455367
2022-04-16,mi,2.091953118436538,4.0,2.1005159966801794,2.104660801346302
2024-07-20,mi,4.073421318720446,6.0,5.064799867137409,6.166558413871416
2023-03-25,mi,5.136560231316137,7.0,5.380990103707981,4.400414434015628
2023-01-14,mi,4.276889176535155,6.0,5.378347846366974,6.029570303401613
2023-04-29,mi,2.0836386110691896,4.0,2.256709179014104,1.892072405463939
2023-12-16,mi,12.414713335630989,10.0,12.154282252443922,9.706204999520299
2024-10-19,mi,2.9820587755642545,4.0,2.2157370766246522,1.9350640616339883
2023-07-01,mi,1.3013047724414357,2.0,1.181935210432578,1.3544904926571018
2023-08-19,mi,2.7772091770067804,4.0,3.8184924826586855,4.34551254142467
2023-05-27,mi,2.2609009106775533,4.0,1.7707785793762527,1.5793852608860208
2024-08-03,mi,4.609393658793512,7.0,7.004748909104755,8.04561086713608
2022-07-09,mi,6.124809260911045,8.0,9.487531436224664,9.282657247267704
2023-11-18,mi,6.229270559708485,8.0,6.629931964264177,5.234065439265072
2024-03-09,mi,3.260886176101752,5.0,4.701278619755595,4.062828323893268
2024-01-06,mi,12.318932179593329,10.0,12.468824355006952,12.602657693837138
2024-02-24,mi,4.618283832566836,7.0,6.543737109924413,5.964976570074915
2023-04-22,mi,3.118824690354109,5.0,3.036672959849838,2.1682622099554676
2022-10-29,mi,5.076616647349763,7.0,5.076616647349763,4.029488863003323
2023-01-28,mi,5.0835336613158795,7.0,5.733082233508087,5.804668206659576
2022-04-02,mi,2.0458520321301177,4.0,1.2316667515426423,1.2453132965001892
2023-05-13,mi,2.4933959368335317,4.0,2.2827866208974426,1.9579629589720895
2022-01-15,mi,22.695860483561688,10.0,18.035032513236438,23.650532479389632
2023-06-03,mi,1.3336252960235306,2.0,1.2743535931663266,1.2903595250980617
2022-07-02,mi,6.315218953027555,8.0,7.540312261880711,7.919451471635691
2022-09-17,mi,6.960889069854302,8.0,5.735316016225195,5.142476786077141
2022-04-09,mi,1.679810532548301,3.0,1.4886774127172715,1.5675870483403727
2024-05-11,mi,1.4972363314200665,2.0,1.393638962215494,1.364568684953574
2022-03-12,mi,1.0489371727874364,2.0,1.7601695918582578,1.4736183011626238
2022-09-24,mi,5.120951277503079,7.0,4.274949412335341,4.584053109698752
2024-06-15,mi,1.807259120743299,3.0,2.1303293625790913,2.435796349356761
2023-02-11,mi,4.394118474505147,6.0,5.993188236365965,6.074211610610641
2022-03-19,mi,2.0608017120072035,4.0,1.3634828723887826,1.206996837026257
2022-05-14,mi,10.16370148196539,9.0,6.505188768574751,5.777562843682242
2022-08-13,mi,9.692985691668166,9.0,9.127360098046413,7.252818031393442
2024-06-01,mi,1.6129277615904984,3.0,1.7126769245259112,1.9196465267735272
2022-09-10,mi,6.610581439363877,8.0,6.322071720518519,5.561184611471148
2024-08-10,mi,3.6609883165271686,5.0,6.383282829821342,8.222365696122223
2023-02-25,mi,5.390878701696922,7.0,6.4090694488161795,5.803014865706193
2023-03-04,mi,5.688946319643929,7.0,5.707473540244129,5.140581123845883
2022-09-03,mi,8.454070588284797,9.0,6.532148834001948,5.8386493595092945
2024-08-17,mi,2.193060610754061,4.0,6.964271711521622,7.937802818965551
2022-06-18,mi,4.571784606563482,7.0,6.407392287749931,6.69875215686778
2024-02-03,mi,5.410482239171629,7.0,6.37041771200914,7.019405532208694
2024-05-25,mi,1.5531069027803683,3.0,1.451205153823813,1.6679010492235298
2023-09-09,mi,5.228631488060988,7.0,5.873974645447274,6.235871739049877
2024-04-27,mi,1.4465719408654882,2.0,1.5297389317403898,1.3643779577860444
2024-02-10,mi,6.108431958231149,8.0,6.791036727762096,6.953178308804942
2023-07-29,mi,1.657368380834631,3.0,1.8049153121741792,2.6598715520056477
2024-05-04,mi,1.3735911778246908,2.0,1.4699830715827769,1.3312541534872606
2022-01-01,mi,22.425265794685895,10.0,16.23587457814012,16.817132702270086
2022-12-17,mi,9.756204505082486,9.0,10.954322589716336,9.000582166153498
2023-07-15,mi,1.1863091090957192,2.0,1.3919576082631089,1.8397547308941802
2023-11-11,mi,5.7907234626615764,7.0,5.806161784189555,4.840767285642494
2022-11-26,mi,5.3667455686833945,7.0,6.7937672953768935,5.39243709162515
2022-12-24,mi,7.15327819701529,8.0,9.981750018695202,9.45640959772539
2022-02-19,mi,3.330012514216813,5.0,4.017602916310168,3.9109744745339867
2022-08-20,mi,7.911486570220906,8.0,8.432088112170915,6.789899266237361
2022-05-07,mi,6.6639478256106806,8.0,5.195443161774301,4.942884814630867
2023-02-04,mi,3.438463321185048,5.0,5.628329460298515,6.134214649242879
2023-09-30,mi,4.395583293086667,6.0,4.552475244398596,5.027185691002783
2022-06-25,mi,5.082951763015385,7.0,6.818424335755163,7.2177121781219675
2022-03-26,mi,1.7084889993868004,3.0,1.5003239241835122,1.2596661072056738
2022-10-01,mi,4.823659441768194,7.0,3.6427731996149273,3.7251455637545625
2022-11-19,mi,4.6906773891408395,7.0,5.308930235667362,4.598416422726083
2023-10-14,mi,2.9187027479276964,4.0,3.4342516251386823,3.811378241927873
2022-11-12,mi,4.1114358385420156,6.0,5.1400547562511925,4.16566152815288
2024-02-17,mi,5.614180655555978,7.0,7.229755736297793,6.552185867668914
2023-04-08,mi,5.28901620251555,7.0,3.9989437343104903,2.9049761284820743
2022-11-05,mi,4.274952635259837,6.0,5.3677838551644985,4.067804421843559
2024-06-08,mi,1.6035028991651845,3.0,1.8273383886266348,2.182508301295843
2024-03-30,mi,2.1683473685457852,4.0,2.6747664615632694,2.36132726554885
2022-08-06,mi,8.15447311705953,9.0,9.878898380970458,7.900330285935948
2023-12-23,mi,10.631950832153178,9.0,12.485180791336546,11.338205199943935
2023-12-30,mi,10.596889516209238,9.0,15.041326370182588,13.426612343006465
2023-12-02,mi,10.651609017821933,9.0,10.88665060478437,7.551099470955711
2024-04-06,mi,1.938786980086188,3.0,2.2736172959110204,2.089119032784404
2023-12-09,mi,10.048242966172092,9.0,11.205648014161946,8.579611677511679
2022-07-23,mi,7.724669996741119,8.0,9.635945099607914,9.550351810618482
2022-02-26,mi,2.231156401097187,4.0,2.616565876807136,2.5816523960291224
2024-09-07,mi,2.4670308575760838,4.0,7.771902542294979,7.375129653235615
2024-01-27,mi,6.673153650799459,8.0,7.119584275859155,8.15791195288097
2022-07-30,mi,7.930558287936538,8.0,10.173756565623222,8.857882889406902
2022-07-16,mi,6.496982100021248,8.0,8.694269987689653,9.018522631132036
2023-07-08,mi,1.4133230383454198,2.0,1.3001644638999172,1.6230861421988532
2023-11-04,mi,3.5933134894146463,5.0,4.535344255240757,4.318962366906735
2022-10-08,mi,4.48098698253672,6.0,4.102314470446113,3.473413204288853
2022-01-08,mi,28.224995782048794,10.0,19.733570197429813,23.705693483863207
2023-10-21,mi,3.583656745474113,5.0,3.583656745474113,3.8446021312213627
2024-06-22,mi,1.9910751719318778,3.0,2.4150619474407033,3.0138146731451627
2022-04-30,mi,4.216111290866512,6.0,4.293142656772163,3.911413791497076
2023-09-23,mi,3.606512151359778,5.0,5.133315273600783,5.33174110167687
2023-08-12,mi,2.5831757169334506,4.0,2.876890198466879,3.9146487284278892
2024-07-13,mi,4.094792125426258,6.0,4.5809247547761345,5.4769371973983
2024-09-21,mi,2.1773228754336866,4.0,5.6012936791015715,5.2812205813309445
2024-04-20,mi,1.7262904767101561,3.0,1.760487721656534,1.5208429691245278
2024-07-27,mi,4.471239810616725,6.0,5.904697602589089,6.661786776175179
2024-09-14,mi,2.4728647117817415,4.0,7.315127812059124,6.655678919047137
2022-12-31,mi,7.9157129619805575,8.0,11.132972150643061,10.840910193265492
2024-07-06,mi,2.7042799509604496,4.0,3.292357127031482,4.447756676424531
2023-11-25,mi,9.54609224312528,9.0,8.081834065506587,5.9461344923293
2024-06-29,mi,2.450224185837909,4.0,2.87087518230957,3.827272520071471
2022-05-28,mi,5.928716569484399,7.0,7.265761119034902,7.108935382268134
2023-01-21,mi,4.822670087045362,7.0,5.118597998666662,5.701226148947399
2024-03-16,mi,2.474122584468008,4.0,3.1952904507777298,2.9234374035800426
2023-03-18,mi,5.432390721124688,7.0,5.7806166248146305,4.710454071720841
2023-04-15,mi,3.4483282905307266,5.0,3.2814538493444827,2.7872200163035217
2022-08-27,mi,8.527826310044636,9.0,7.884526935702908,6.522764971717187
2022-01-22,mi,20.32344456786654,10.0,16.948687583412394,19.441221121099908
2023-10-28,mi,4.758640050730175,7.0,4.246952833092968,4.061504631469786
2022-10-22,mi,5.0778499243502795,7.0,4.424085451674422,3.457602115529286
2023-01-07,mi,5.9886607267502,7.0,7.28517219009526,8.313777457681223
2023-06-24,mi,1.0360862483733926,2.0,1.0304508583983565,1.2023278232892203
2022-06-04,mi,5.286050937858321,7.0,6.90791387863646,7.22381681214419
2022-05-21,mi,9.505839274567764,9.0,6.969555320921522,6.680195048570809
2023-06-17,mi,1.156434198570229,2.0,1.1551558915293152,1.1576788075152558
2022-06-11,mi,7.1267149873088105,8.0,6.684364770670961,6.820274971096861
2023-05-20,mi,1.793196054682416,3.0,1.8101746350214067,1.6860578363007623
2024-10-05,mi,1.602591754060534,3.0,2.6825566937074683,2.8019903809311764
2022-02-05,mi,6.784740999561859,8.0,8.364985972675914,9.177728646963654
2022-02-12,mi,5.717274847499727,7.0,5.583365205809745,5.996289697795438
2022-03-05,mi,1.3079895059704794,2.0,1.8520068715829552,1.7570564215061715
2022-12-03,mi,5.934072120565421,7.0,9.47196842386964,8.582128010948434
2023-06-10,mi,1.2554264985139687,2.0,1.0864428606825127,1.138646516176122
2024-10-12,mi,1.5951984772222587,3.0,2.211102632668789,2.272767575115438
2022-01-29,mi,12.52654941312281,10.0,11.881812339253155,13.728127920850664
2023-09-16,mi,4.141846682758335,6.0,5.334816188890035,5.579832672813993
2023-08-05,mi,2.327657062147214,4.0,2.279645765129258,3.2308816282951645
2024-04-13,mi,2.0036150344370656,4.0,2.2204197053031676,1.8050910700295058
2024-01-20,mi,6.0327155521208855,8.0,7.802990569179235,8.363850738642606
2024-03-02,mi,3.8650499894937234,5.0,6.263634189942963,4.935880347974075
2023-07-22,mi,1.623077553214838,3.0,1.6020766929436392,2.0944354448040565
2023-04-01,mi,4.895838452045957,7.0,4.278642291651939,3.4547164790353753
2022-10-15,mi,5.7327419941302935,7.0,3.727284197743006,3.379504809909491
2024-05-18,mi,1.3514107632902794,2.0,1.3706906597278954,1.5296572616428368
2023-03-11,mi,5.823588371273871,7.0,5.710906027745543,4.470721532688801
2023-08-26,mi,2.691665958848807,4.0,4.203128097233115,4.928460463003365
2023-11-25,mn,5.3776978491209455,7.0,8.081834065506587,5.9461344923293
2023-09-09,mn,3.4437564587299043,5.0,5.873974645447274,6.235871739049877
2022-08-20,mn,21.56502825765736,10.0,8.432088112170915,6.789899266237361
2023-04-08,mn,4.970951135564613,7.0,3.9989437343104903,2.9049761284820743
2023-05-06,mn,2.4169027694253424,4.0,2.2997226249116185,2.049387369309628
2023-12-16,mn,8.206890809124129,9.0,12.154282252443922,9.706204999520299
2024-10-05,mn,6.29905621716725,8.0,2.6825566937074683,2.8019903809311764
2024-03-02,mn,7.800316995159418,8.0,6.263634189942963,4.935880347974075
2022-08-13,mn,20.851909659074163,10.0,9.127360098046413,7.252818031393442
2023-03-11,mn,8.293230523014806,9.0,5.710906027745543,4.470721532688801
2023-09-16,mn,4.616578179363751,7.0,5.334816188890035,5.579832672813993
2023-08-05,mn,1.0271483906047607,2.0,2.279645765129258,3.2308816282951645
2023-03-25,mn,9.024216615050847,9.0,5.380990103707981,4.400414434015628
2023-02-18,mn,9.6054343705393,9.0,6.927079409044913,6.261954680964408
2023-01-07,mn,15.639959969787986,10.0,7.28517219009526,8.313777457681223
2023-07-29,mn,1.7451310351755374,3.0,1.8049153121741792,2.6598715520056477
2024-08-24,mn,13.03923367234354,10.0,8.20995778922021,8.198974340813665
2022-07-09,mn,19.601797836339735,10.0,9.487531436224664,9.282657247267704
2022-12-31,mn,14.819395604583285,10.0,11.132972150643061,10.840910193265492
2023-10-21,mn,3.553026359333478,5.0,3.583656745474113,3.8446021312213627
2023-07-08,mn,1.1664855252239144,2.0,1.3001644638999172,1.6230861421988532
2022-11-19,mn,12.33922471761037,10.0,5.308930235667362,4.598416422726083
2024-01-27,mn,6.35441551517455,8.0,7.119584275859155,8.15791195288097
2023-10-14,mn,3.362605165592603,5.0,3.4342516251386823,3.811378241927873
2022-06-04,mn,23.033525353561963,10.0,6.90791387863646,7.22381681214419
2023-07-22,mn,1.5868254833884592,3.0,1.6020766929436392,2.0944354448040565
2022-07-23,mn,21.050080283857294,10.0,9.635945099607914,9.550351810618482
2024-08-31,mn,13.151299406175799,10.0,8.452911047588792,7.7763183226701
2024-06-15,mn,3.1023431314048246,5.0,2.1303293625790913,2.435796349356761
2023-09-30,mn,3.6596755602845334,5.0,4.552475244398596,5.027185691002783
2023-08-19,mn,2.640930686670611,4.0,3.8184924826586855,4.34551254142467
2024-03-23,mn,3.1531277322511686,5.0,2.7045931694333283,2.518054484127927
2024-06-01,mn,4.233173968523854,6.0,1.7126769245259112,1.9196465267735272
2022-07-02,mn,16.16694638205626,10.0,7.540312261880711,7.919451471635691
2022-09-24,mn,15.434329863893677,10.0,4.274949412335341,4.584053109698752
2024-09-21,mn,13.450984752755637,10.0,5.6012936791015715,5.2812205813309445
2024-09-28,mn,9.266889041682301,9.0,4.221087145054791,3.95016400455367
2024-01-13,mn,7.8609000060800795,8.0,11.066461228798754,10.151105972389214
2024-02-24,mn,7.143810264152774,8.0,6.543737109924413,5.964976570074915
2022-06-11,mn,22.78955099471248,10.0,6.684364770670961,6.820274971096861
2024-09-14,mn,13.450855021716983,10.0,7.315127812059124,6.655678919047137
2024-06-22,mn,3.3554062979511556,5.0,2.4150619474407033,3.0138146731451627
2022-12-24,mn,11.0526964482785,10.0,9.981750018695202,9.45640959772539
2024-08-03,mn,11.520340249825058,10.0,7.004748909104755,8.04561086713608
2024-05-25,mn,3.9976425187315887,5.0,1.451205153823813,1.6679010492235298
2022-05-07,mn,33.25923096444775,10.0,5.195443161774301,4.942884814630867
2024-05-11,mn,3.5283609466166332,5.0,1.393638962215494,1.364568684953574
2023-04-01,mn,7.104841345803683,8.0,4.278642291651939,3.4547164790353753
2023-07-15,mn,1.2418939178469597,2.0,1.3919576082631089,1.8397547308941802
2022-09-17,mn,10.77820404939954,9.0,5.735316016225195,5.142476786077141
2023-07-01,mn,0.907188603731981,1.0,1.181935210432578,1.3544904926571018
2024-04-13,mn,4.153097290199419,6.0,2.2204197053031676,1.8050910700295058
2024-02-03,mn,7.586477159527334,8.0,6.37041771200914,7.019405532208694
2022-06-25,mn,22.36905542485669,10.0,6.818424335755163,7.2177121781219675
2024-05-04,mn,1.9559708820652748,3.0,1.4699830715827769,1.3312541534872606
2023-09-23,mn,5.693491890587177,7.0,5.133315273600783,5.33174110167687
2022-10-08,mn,14.233683345439227,10.0,4.102314470446113,3.473413204288853
2024-10-19,mn,3.8105654311656214,5.0,2.2157370766246522,1.9350640616339883
2022-11-12,mn,9.185692105389524,9.0,5.1400547562511925,4.16566152815288
2022-12-10,mn,17.5835054137469,10.0,9.547551335509699,8.437218754250006
2023-04-15,mn,4.392458944453129,6.0,3.2814538493444827,2.7872200163035217
2023-10-07,mn,3.7446122425239974,5.0,3.882982037376647,4.470744999084346
2024-07-13,mn,10.824507230606399,9.0,4.5809247547761345,5.4769371973983
2023-06-10,mn,1.1520742241191106,2.0,1.0864428606825127,1.138646516176122
2023-11-04,mn,4.25357646598089,6.0,4.535344255240757,4.318962366906735
2023-06-03,mn,1.7731683004789929,3.0,1.2743535931663266,1.2903595250980617
2023-08-26,mn,3.4462145999936067,5.0,4.203128097233115,4.928460463003365
2024-02-10,mn,6.314874846936139,8.0,6.791036727762096,6.953178308804942
2024-03-09,mn,4.873666536569683,7.0,4.701278619755595,4.062828323893268
2024-08-17,mn,16.464753596631642,10.0,6.964271711521622,7.937802818965551
2022-10-29,mn,14.968211069750502,10.0,5.076616647349763,4.029488863003323
2022-10-01,mn,11.093961142543193,10.0,3.6427731996149273,3.7251455637545625
2024-04-06,mn,3.97628700891822,5.0,2.2736172959110204,2.089119032784404
2023-05-27,mn,1.9980556375232839,3.0,1.7707785793762527,1.5793852608860208
2023-02-25,mn,9.438442499557475,9.0,6.4090694488161795,5.803014865706193
2024-06-29,mn,6.205739618554642,8.0,2.87087518230957,3.827272520071471
2023-02-11,mn,13.351121113295832,10.0,5.993188236365965,6.074211610610641
2023-08-12,mn,3.1259636649194817,5.0,2.876890198466879,3.9146487284278892
2024-09-07,mn,15.286159456690585,10.0,7.771902542294979,7.375129653235615
2022-05-28,mn,26.23647520047433,10.0,7.265761119034902,7.108935382268134
2022-04-16,mn,12.176954533671434,10.0,2.1005159966801794,2.104660801346302
2024-03-30,mn,4.958349109935917,7.0,2.6747664615632694,2.36132726554885
2024-07-20,mn,9.645482992529073,9.0,5.064799867137409,6.166558413871416
2022-09-10,mn,11.350147062521724,10.0,6.322071720518519,5.561184611471148
2022-12-17,mn,17.007019064000914,10.0,10.954322589716336,9.000582166153498
2023-11-18,mn,5.274307669016018,7.0,6.629931964264177,5.234065439265072
2024-01-06,mn,10.191842699964852,9.0,12.468824355006952,12.602657693837138
2023-12-02,mn,8.69349107830542,9.0,10.88665060478437,7.551099470955711
2023-03-18,mn,8.449417924810716,9.0,5.7806166248146305,4.710454071720841
2024-05-18,mn,4.049181679513716,6.0,1.3706906597278954,1.5296572616428368
2022-11-05,mn,15.43425268590281,10.0,5.3677838551644985,4.067804421843559
2023-05-20,mn,0.9021491528027151,1.0,1.8101746350214067,1.6860578363007623
2022-10-22,mn,11.172319334893198,10.0,4.424085451674422,3.457602115529286
2023-04-29,mn,2.2760775770209056,4.0,2.256709179014104,1.892072405463939
2024-08-10,mn,12.16253919423313,10.0,6.383282829821342,8.222365696122223
2022-11-26,mn,14.958393171103987,10.0,6.7937672953768935,5.39243709162515
2023-02-04,mn,13.77180085302664,10.0,5.628329460298515,6.134214649242879
2024-04-27,mn,2.450791654226317,4.0,1.5297389317403898,1.3643779577860444
2024-01-20,mn,8.172322969697435,9.0,7.802990569179235,8.363850738642606
2022-08-06,mn,24.684278996560998,10.0,9.878898380970458,7.900330285935948
2023-12-23,mn,9.673950943535704,9.0,12.485180791336546,11.338205199943935
2023-06-24,mn,1.6853397394593783,3.0,1.0304508583983565,1.2023278232892203
2023-01-21,mn,12.426889985421226,10.0,5.118597998666662,5.701226148947399
2022-08-27,mn,20.14377180821856,10.0,7.884526935702908,6.522764971717187
2023-03-04,mn,8.611866110779985,9.0,5.707473540244129,5.140581123845883
2024-03-16,mn,5.410589361872358,7.0,3.1952904507777298,2.9234374035800426
2023-05-13,mn,2.7094301886708863,4.0,2.2827866208974426,1.9579629589720895
2022-07-30,mn,20.75337875867378,10.0,10.173756565623222,8.857882889406902
2024-07-27,mn,9.416313085601566,9.0,5.904697602589089,6.661786776175179
2022-05-21,mn,24.989018102640536,10.0,6.969555320921522,6.680195048570809
2023-01-28,mn,16.97002906310778,10.0,5.733082233508087,5.804668206659576
2022-04-23,mn,15.666005189989562,10.0,2.8924494020579017,3.148471298736332
2024-06-08,mn,3.4967197164898556,5.0,1.8273383886266348,2.182508301295843
2024-02-17,mn,5.67270704297974,7.0,7.229755736297793,6.552185867668914
2024-04-20,mn,2.8554981438507694,4.0,1.760487721656534,1.5208429691245278
2023-04-22,mn,3.8642760616161587,5.0,3.036672959849838,2.1682622099554676
2023-12-30,mn,13.442654092896744,10.0,15.041326370182588,13.426612343006465
2023-01-14,mn,10.023976874979976,9.0,5.378347846366974,6.029570303401613
2024-10-12,mn,6.673047338873569,8.0,2.211102632668789,2.272767575115438
2022-07-16,mn,20.778755525886044,10.0,8.694269987689653,9.018522631132036
2022-10-15,mn,10.606926910459132,9.0,3.727284197743006,3.379504809909491
2022-12-03,mn,13.601001358136307,10.0,9.47196842386964,8.582128010948434
2022-06-18,mn,17.16014370467409,10.0,6.407392287749931,6.69875215686778
2023-12-09,mn,12.521144651380101,10.0,11.205648014161946,8.579611677511679
2023-09-02,mn,4.014592432234371,6.0,5.056056037119971,5.6599519309712445
2022-04-30,mn,23.107699232360932,10.0,4.293142656772163,3.911413791497076
2022-09-03,mn,13.133548920181603,10.0,6.532148834001948,5.8386493595092945
2023-06-17,mn,1.1266577306184578,2.0,1.1551558915293152,1.1576788075152558
2022-05-14,mn,24.490099460275864,10.0,6.505188768574751,5.777562843682242
2023-11-11,mn,4.796096743164358,7.0,5.806161784189555,4.840767285642494
2023-10-28,mn,4.014197441098282,6.0,4.246952833092968,4.061504631469786
2024-07-06,mn,6.229037819074405,8.0,3.292357127031482,4.447756676424531
2023-06-17,ms,2.417708218364691,4.0,1.2035274219865695,1.1576788075152558
2024-06-22,ms,1.8574500386660118,3.0,3.27072397975427,3.0138146731451627
2022-09-10,ms,15.301348117549583,10.0,5.885548183532887,5.561184611471148
2023-02-25,ms,4.514320723977699,7.0,4.1428930192926945,5.803014865706193
2023-11-25,ms,2.378828056695005,4.0,3.7114660887032924,5.9461344923293
